id,first_name,last_name,bill_number,sponsor_state,sponsor_party
H001068,Jared,Huffman,H.R.2425,CA,D
D000627,Val,Demings,H.R.2427,FL,D
C001093,Doug,Collins,H.R.2450,GA,R
W000791,Greg,Walden,H.R.2430,OR,R
H001053,Vicky,Hartzler,H.R.2441,MO,R
E000293,Elizabeth,Esty,H.R.2452,CT,D
C000266,Steven,Chabot,H.R.2432,OH,R
M001193,Tom,MacArthur,H.R.2429,NJ,R
S001145,Jan,Schakowsky,H.R.2439,IL,D
C001097,Tony,Cárdenas,H.R.2447,CA,D
G000579,Mike,Gallagher,H.R.2453,WI,R
C001084,David,Cicilline,H.R.2448,RI,D
B001243,Marsha,Blackburn,H.R.2445,TN,R
B001304,Anthony,Brown,H.R.2446,MD,D
H001073,Will,Hurd,H.R.2454,TX,R
D000598,Susan,Davis,H.R.2451,CA,D
J000298,Pramila,Jayapal,H.R.2455,WA,D
B001269,Lou,Barletta,H.R.2443,PA,R
P000599,Bill,Posey,H.R.2469,FL,R
J000298,Pramila,Jayapal,H.R.2456,WA,D
L000559,Jim,Langevin,H.R.2462,RI,D
C001084,David,Cicilline,H.R.2449,RI,D
L000562,Stephen,Lynch,H.R.2464,MA,D
S000244,F.,Sensenbrenner,H.R.2472,WI,R
W000820,Mimi,Walters,H.R.2474,CA,R
J000032,Sheila,Jackson Lee,H.R.2442,TX,D
R000575,Mike,Rogers,H.R.2470,AL,R
M001159,Cathy,McMorris Rodgers,H.R.2465,WA,R
J000299,Mike,Johnson,H.R.2457,LA,R
R000609,John,Rutherford,H.R.2471,FL,R
N000147,Eleanor,Norton,H.R.2467,DC,D
K000210,Peter,King,H.R.2459,NY,R
L000567,Leonard,Lance,H.R.2461,NJ,R
M001188,Grace,Meng,H.R.2466,NY,D
J000255,Walter,Jones,H.R.2458,NC,R
P000605,Scott,Perry,H.R.2468,PA,R
K000378,Adam,Kinzinger,H.R.2460,IL,R
W000812,Ann,Wagner,H.R.2473,MO,R
L000582,Ted,Lieu,H.R.2463,CA,D
S001194,Brian,Schatz,S.1167,HI,D
K000384,Tim,Kaine,S.1156,VA,D
W000817,Elizabeth,Warren,S.1162,MA,D
D000622,Tammy,Duckworth,S.1160,IL,D
C000141,Benjamin,Cardin,S.1158,MD,D
S001181,Jeanne,Shaheen,S.1146,NH,D
M001183,Joe,Manchin,S.1165,WV,D
D000622,Tammy,Duckworth,S.1161,IL,D
B000944,Sherrod,Brown,S.1148,OH,D
B001230,Tammy,Baldwin,S.1155,WI,D
E000295,Joni,Ernst,S.1151,IA,R
B000575,Roy,Blunt,S.1154,MO,R
W000805,Mark,Warner,S.1166,VA,D
B000575,Roy,Blunt,S.1159,MO,R
W000805,Mark,Warner,S.1168,VA,D
W000817,Elizabeth,Warren,S.1145,MA,D
M001111,Patty,Murray,S.1143,WA,D
D000563,Richard,Durbin,S.1169,IL,D
M001176,Jeff,Merkley,S.1152,OR,D
S001194,Brian,Schatz,S.1157,HI,D
M000639,Robert,Menendez,S.1147,NJ,D
T000250,John,Thune,S.1144,SD,R
D000618,Steve,Daines,S.1164,MT,R
S001181,Jeanne,Shaheen,S.1170,NH,D
B001230,Tammy,Baldwin,S.1153,WI,D
M001153,Lisa,Murkowski,S.1149,AK,R
C001056,John,Cornyn,S.1163,TX,R
K000393,John,Kennedy,S.1150,LA,R
D000607,Joe,Donnelly,S.RES.170,IN,D
H001041,Dean,Heller,S.RES.167,NV,R
C000141,Benjamin,Cardin,S.RES.168,MD,D
K000367,Amy,Klobuchar,S.RES.171,MN,D
D000622,Tammy,Duckworth,S.RES.169,IL,D
M001166,Jerry,McNerney,H.RES.334,CA,D
L000580,Michelle,Lujan Grisham,H.RES.333,NM,D
W000799,Tim,Walz,H.RES.335,MN,D
L000551,Barbara,Lee,H.RES.332,CA,D
D000626,Warren,Davidson,H.RES.330,OH,R
B001305,Ted,Budd,H.RES.329,NC,R
F000448,Trent,Franks,H.RES.331,AZ,R
C001084,David,Cicilline,H.R.2491,RI,D
F000448,Trent,Franks,H.R.2497,AZ,R
W000795,Joe,Wilson,H.R.2487,SC,R
D000610,Ted,Deutch,H.R.2493,FL,D
F000462,Lois,Frankel,H.R.2495,FL,D
V000081,Nydia,Velázquez,H.R.2489,NY,D
E000297,Adriano,Espaillat,H.R.2494,NY,D
S000185,Robert,Scott,H.R.2486,VA,D
H001053,Vicky,Hartzler,H.R.2480,MO,R
G000583,Josh,Gottheimer,H.R.2498,NJ,D
G000551,Raúl,Grijalva,H.R.2499,AZ,D
D000619,Rodney,Davis,H.R.2492,IL,R
V000081,Nydia,Velázquez,H.R.2488,NY,D
J000297,Evan,Jenkins,H.R.2501,WV,R
F000448,Trent,Franks,H.R.2496,AZ,R
M001185,Sean,Maloney,H.R.2485,NY,D
H001068,Jared,Huffman,H.R.2500,CA,D
B001287,Ami,Bera,H.R.2490,CA,D
R000585,Tom,Reed,H.R.2505,NY,R
C001093,Doug,Collins,H.R.2478,GA,R
T000469,Paul,Tonko,H.R.2509,NY,D
S000185,Robert,Scott,H.R.2475,VA,D
C001069,Joe,Courtney,H.R.2477,CT,D
P000594,Erik,Paulsen,H.R.2503,MN,R
R000577,Tim,Ryan,H.R.2506,OH,D
L000582,Ted,Lieu,H.R.2481,CA,D
S000248,José,Serrano,H.R.2508,NY,D
S001196,Elise,Stefanik,H.R.2482,NY,R
M001188,Grace,Meng,H.R.2502,NY,D
H001067,Richard,Hudson,H.R.2483,NC,R
S001168,John,Sarbanes,H.R.2507,MD,D
N000184,Kristi,Noem,H.R.2484,SD,R
P000034,Frank,Pallone,H.R.2479,NJ,D
B001273,Diane,Black,H.R.2476,TN,R
P000597,Chellie,Pingree,H.R.2504,ME,D
S001198,Dan,Sullivan,S.1175,AK,R
C001035,Susan,Collins,S.1188,ME,R
L000174,Patrick,Leahy,S.1185,VT,D
W000802,Sheldon,Whitehouse,S.1184,RI,D
S001181,Jeanne,Shaheen,S.1172,NH,D
P000449,Rob,Portman,S.1173,OH,R
L000174,Patrick,Leahy,S.1174,VT,D
B000575,Roy,Blunt,S.1178,MO,R
H001041,Dean,Heller,S.1181,NV,R
D000607,Joe,Donnelly,S.1183,IN,D
B001230,Tammy,Baldwin,S.1186,WI,D
B000575,Roy,Blunt,S.1177,MO,R
B001267,Michael,Bennet,S.1189,CO,D
S001181,Jeanne,Shaheen,S.1171,NH,D
K000383,Angus,King,S.1176,ME,I
C001098,Ted,Cruz,S.1187,TX,R
S001181,Jeanne,Shaheen,S.1180,NH,D
M001153,Lisa,Murkowski,S.1179,AK,R
Y000064,Todd,Young,S.1182,IN,R
W000817,Elizabeth,Warren,S.CON.RES.15,MA,D
H000338,Orrin,Hatch,S.CON.RES.16,UT,R
M000934,Jerry,Moran,S.RES.174,KS,R
C001035,Susan,Collins,S.RES.172,ME,R
G000386,Charles,Grassley,S.RES.173,IA,R
M001187,Mark,Meadows,H.CON.RES.56,NC,R
R000593,Dennis,Ross,H.CON.RES.57,FL,R
B000755,Kevin,Brady,H.CON.RES.54,TX,R
M001180,David,McKinley,H.CON.RES.55,WV,R
L000480,Nita,Lowey,H.RES.342,NY,D
C001069,Joe,Courtney,H.RES.339,CT,D
E000179,Eliot,Engel,H.RES.336,NY,D
N000127,Rick,Nolan,H.RES.343,MN,D
B001281,Joyce,Beatty,H.RES.337,OH,D
L000559,Jim,Langevin,H.RES.341,RI,D
E000297,Adriano,Espaillat,H.RES.340,NY,D
C001080,Judy,Chu,H.RES.338,CA,D
C001080,Judy,Chu,H.R.2526,CA,D
Y000066,David,Young,H.R.2516,IA,R
D000096,Danny,Davis,H.R.2512,IL,D
D000191,Peter,DeFazio,H.R.2514,OR,D
B001278,Suzanne,Bonamici,H.R.2523,OR,D
H001053,Vicky,Hartzler,H.R.2513,MO,R
M001187,Mark,Meadows,H.R.2537,NC,R
C001068,Steve,Cohen,H.R.2527,TN,D
B001243,Marsha,Blackburn,H.R.2520,TN,R
E000294,Tom,Emmer,H.R.2529,MN,R
R000607,Francis,Rooney,H.R.2515,FL,R
T000238,William,Thornberry,H.R.2511,TX,R
H001048,Duncan,Hunter,H.R.2518,CA,R
C001090,Matt,Cartwright,H.R.2525,PA,D
D000191,Peter,DeFazio,H.R.2510,OR,D
L000565,Dave,Loebsack,H.R.2536,IA,D
W000795,Joe,Wilson,H.R.2521,SC,R
K000386,John,Katko,H.R.2533,NY,R
T000477,Scott,Taylor,H.R.2517,VA,R
P000608,Scott,Peters,H.R.2541,CA,D
W000799,Tim,Walz,H.R.2519,MN,D
R000585,Tom,Reed,H.R.2543,NY,R
N000147,Eleanor,Norton,H.R.2540,DC,D
G000582,Jenniffer,González-Colón,H.R.2531,PR,R
B001299,Jim,Banks,H.R.2522,IN,R
D000197,Diana,DeGette,H.R.2528,CO,D
Q000023,Mike,Quigley,H.R.2542,IL,D
M001188,Grace,Meng,H.R.2538,NY,D
R000577,Tim,Ryan,H.R.2544,OH,D
L000559,Jim,Langevin,H.R.2535,RI,D
M001188,Grace,Meng,H.R.2539,NY,D
W000810,Rob,Woodall,H.R.2547,GA,R
T000474,Norma,Torres,H.R.2545,CA,D
K000188,Ron,Kind,H.R.2534,WI,D
G000377,Kay,Granger,H.R.2532,TX,R
B001285,Julia,Brownley,H.R.2524,CA,D
G000582,Jenniffer,González-Colón,H.R.2530,PR,R
A000375,Jodey,Arrington,H.J.RES.101,TX,R
W000820,Mimi,Walters,H.R.2546,CA,R
M001179,Tom,Marino,H.CON.RES.58,PA,R
D000191,Peter,DeFazio,H.RES.344,OR,D
C001084,David,Cicilline,H.RES.345,RI,D
Q000023,Mike,Quigley,H.RES.347,IL,D
D000617,Suzan,DelBene,H.RES.346,WA,D
B001269,Lou,Barletta,H.R.2548,PA,R
S001187,Steve,Stivers,H.R.2551,OH,R
B001275,Larry,Bucshon,H.R.2557,IN,R
B001282,Andy,Barr,H.R.2553,KY,R
M001184,Thomas,Massie,H.R.2552,KY,R
R000599,Raul,Ruiz,H.R.2574,CA,D
S001191,Kyrsten,Sinema,H.R.2577,AZ,D
L000569,Blaine,Luetkemeyer,H.R.2565,MO,R
L000584,Mia,Love,H.R.2555,UT,R
T000460,Mike,Thompson,H.R.2550,CA,D
C001077,Mike,Coffman,H.R.2549,CO,R
R000486,Lucille,Roybal-Allard,H.R.2572,CA,D
C001038,Joseph,Crowley,H.R.2559,NY,D
R000599,Raul,Ruiz,H.R.2573,CA,D
P000599,Bill,Posey,H.R.2571,FL,R
C001092,Chris,Collins,H.R.2558,NY,R
L000586,Al,Lawson,H.R.2563,FL,D
Z000017,Lee,Zeldin,H.R.2580,NY,R
L000554,Frank,LoBiondo,H.R.2564,NJ,R
H001074,Trey,Hollingsworth,H.R.2561,IN,R
B001273,Diane,Black,H.R.2556,TN,R
R000599,Raul,Ruiz,H.R.2575,CA,D
K000376,Mike,Kelly,H.R.2562,PA,R
P000593,Ed,Perlmutter,H.R.2569,CO,D
P000599,Bill,Posey,H.R.2570,FL,R
T000462,Pat,Tiberi,H.R.2579,OH,R
S000480,Louise,Slaughter,H.R.2578,NY,D
S000248,José,Serrano,H.R.2576,NY,D
M000087,Carolyn,Maloney,H.R.2567,NY,D
G000578,Matt,Gaetz,H.R.2560,FL,R
M000087,Carolyn,Maloney,H.R.2566,NY,D
S001200,Darren,Soto,H.R.2554,FL,D
M001180,David,McKinley,H.R.2568,WV,R
R000605,Mike,Rounds,S.1192,SD,R
P000449,Rob,Portman,S.1195,OH,R
S001198,Dan,Sullivan,S.1196,AK,R
F000444,Jeff,Flake,S.1200,AZ,R
G000555,Kirsten,Gillibrand,S.1197,NY,D
W000817,Elizabeth,Warren,S.1198,MA,D
M000639,Robert,Menendez,S.1193,NJ,D
C001070,Bob,Casey,S.1194,PA,D
M001170,Claire,McCaskill,S.1199,MO,D
C001056,John,Cornyn,S.1190,TX,R
M001170,Claire,McCaskill,S.1201,MO,D
G000386,Charles,Grassley,S.1191,IA,R
P000603,Rand,Paul,S.CON.RES.17,KY,R
S001198,Dan,Sullivan,S.RES.175,AK,R
I000056,Darrell,Issa,H.CON.RES.59,CA,R
H001045,Gregg,Harper,H.RES.350,MS,R
W000810,Rob,Woodall,H.RES.348,GA,R
R000606,Jamie,Raskin,H.RES.349,MD,D
H001073,Will,Hurd,H.R.2584,TX,R
B001269,Lou,Barletta,H.R.2581,PA,R
C001037,Michael,Capuano,H.R.2585,MA,D
S000185,Robert,Scott,H.R.2583,VA,D
K000378,Adam,Kinzinger,H.R.2589,IL,R
G000571,Tulsi,Gabbard,H.R.2588,HI,D
L000551,Barbara,Lee,H.R.2590,CA,D
S001189,Austin,Scott,H.R.2591,GA,R
V000081,Nydia,Velázquez,H.R.2592,NY,D
L000584,Mia,Love,H.R.2582,UT,R
D000620,John,Delaney,H.R.2587,MD,D
C001112,Salud,Carbajal,H.R.2586,CA,D
C001088,Christopher,Coons,S.1205,DE,D
G000359,Lindsey,Graham,S.1209,SC,R
M001170,Claire,McCaskill,S.1204,MO,D
H000338,Orrin,Hatch,S.1203,UT,R
F000463,Deb,Fischer,S.1207,NE,R
M000639,Robert,Menendez,S.1208,NJ,D
C001095,Tom,Cotton,S.1202,AR,R
K000383,Angus,King,S.1206,ME,I
C001078,Gerald,Connolly,H.CON.RES.60,VA,D
B001297,Ken,Buck,H.RES.352,CO,R
R000435,Ileana,Ros-Lehtinen,H.RES.351,FL,R
H001072,French,Hill,H.R.2611,AR,R
G000289,Robert,Goodlatte,H.R.2605,VA,R
B001274,Mo,Brooks,H.R.2604,AL,R
G000546,Sam,Graves,H.R.2609,MO,R
S001175,Jackie,Speier,H.R.2595,CA,D
C001112,Salud,Carbajal,H.R.2598,CA,D
Y000066,David,Young,H.R.2600,IA,R
H000324,Alcee,Hastings,H.R.2610,FL,D
P000601,Steven,Palazzo,H.R.2615,MS,R
T000468,Dina,Titus,H.R.2602,NV,D
C001053,Tom,Cole,H.R.2606,OK,R
F000454,Bill,Foster,H.R.2608,IL,D
M001159,Cathy,McMorris Rodgers,H.R.2613,WA,R
O000170,Beto,O'Rourke,H.R.2596,TX,D
D000628,Neal,Dunn,H.R.2601,FL,R
H001048,Duncan,Hunter,H.R.2593,CA,R
M001166,Jerry,McNerney,H.R.2614,CA,D
S001180,Kurt,Schrader,H.R.2616,OR,D
C001107,Carlos,Curbelo,H.R.2607,FL,R
L000287,John,Lewis,H.R.2612,GA,D
G000552,Louie,Gohmert,H.R.2603,TX,R
F000466,Brian,Fitzpatrick,H.R.2594,PA,R
T000467,Glenn,Thompson,H.R.2599,PA,R
E000288,Keith,Ellison,H.R.2597,MN,D
P000595,Gary,Peters,S.1225,MI,D
K000384,Tim,Kaine,S.1224,VA,D
C000141,Benjamin,Cardin,S.1221,MD,D
F000062,Dianne,Feinstein,S.1212,CA,D
F000444,Jeff,Flake,S.1222,AZ,R
M001176,Jeff,Merkley,S.1223,OR,D
H001042,Mazie,Hirono,S.1220,HI,D
B000944,Sherrod,Brown,S.1227,OH,D
B000575,Roy,Blunt,S.1211,MO,R
P000595,Gary,Peters,S.1226,MI,D
C001075,Bill,Cassidy,S.1219,LA,R
G000386,Charles,Grassley,S.1215,IA,R
H001069,Heidi,Heitkamp,S.1218,ND,D
I000055,Johnny,Isakson,S.1217,GA,R
Y000064,Todd,Young,S.1228,IN,R
P000595,Gary,Peters,S.1213,MI,D
T000250,John,Thune,S.1214,SD,R
L000577,Mike,Lee,S.1216,UT,R
R000605,Mike,Rounds,S.1210,SD,R
M000355,Mitch,McConnell,S.RES.176,KY,R
M001170,Claire,McCaskill,S.RES.177,MO,D
M000355,Mitch,McConnell,S.RES.178,KY,R
T000467,Glenn,Thompson,H.CON.RES.61,PA,R
T000478,Claudia,Tenney,H.CON.RES.62,NY,R
M000087,Carolyn,Maloney,H.RES.356,NY,D
M001137,Gregory,Meeks,H.RES.355,NY,D
R000487,Edward,Royce,H.RES.354,CA,R
M001196,Seth,Moulton,H.RES.353,MA,D
H001050,Colleen,Hanabusa,H.R.2635,HI,D
D000616,Scott,DesJarlais,H.R.2634,TN,R
C001084,David,Cicilline,H.R.2631,RI,D
H001073,Will,Hurd,H.R.2627,TX,R
H001073,Will,Hurd,H.R.2626,TX,R
K000210,Peter,King,H.R.2638,NY,R
L000562,Stephen,Lynch,H.R.2622,MA,D
R000607,Francis,Rooney,H.R.2629,FL,R
C001049,William,Clay,H.R.2632,MO,D
M001187,Mark,Meadows,H.R.2623,NC,R
W000822,Bonnie,Watson Coleman,H.R.2649,NJ,D
M001185,Sean,Maloney,H.R.2619,NY,D
G000410,Gene,Green,H.R.2628,TX,D
K000376,Mike,Kelly,H.R.2618,PA,R
K000210,Peter,King,H.R.2639,NY,R
S000244,F.,Sensenbrenner,H.R.2647,WI,R
G000565,Paul,Gosar,H.R.2630,AZ,R
M000312,Jim,McGovern,H.R.2625,MA,D
R000435,Ileana,Ros-Lehtinen,H.R.2646,FL,R
T000238,William,Thornberry,H.R.2621,TX,R
M001179,Tom,Marino,H.R.2643,PA,R
M001179,Tom,Marino,H.R.2644,PA,R
W000795,Joe,Wilson,H.R.2624,SC,R
D000096,Danny,Davis,H.R.2633,IL,D
B001250,Rob,Bishop,H.R.2620,UT,R
M001202,Stephanie,Murphy,H.R.2645,FL,D
K000375,Bill,Keating,H.R.2637,MA,D
J000292,Bill,Johnson,H.R.2636,OH,R
J000294,Hakeem,Jeffries,H.R.2617,NY,D
L000287,John,Lewis,H.R.2640,GA,D
S001187,Steve,Stivers,H.R.2648,OH,R
L000576,Billy,Long,H.R.2641,MO,R
M000087,Carolyn,Maloney,H.R.2642,NY,D
P000603,Rand,Paul,S.J.RES.42,KY,R
F000444,Jeff,Flake,S.J.RES.43,AZ,R
E000295,Joni,Ernst,S.1243,IA,R
C001035,Susan,Collins,S.1239,ME,R
S000033,Bernard,Sanders,S.1242,VT,I
B001261,John,Barrasso,S.1230,WY,R
H001042,Mazie,Hirono,S.1244,HI,D
G000386,Charles,Grassley,S.1241,IA,R
F000457,Al,Franken,S.1245,MN,D
W000805,Mark,Warner,S.1251,VA,D
G000386,Charles,Grassley,S.1237,IA,R
H001061,John,Hoeven,S.1229,ND,R
W000779,Ron,Wyden,S.1231,OR,D
M000133,Edward,Markey,S.1235,MA,D
B000944,Sherrod,Brown,S.1236,OH,D
B001230,Tammy,Baldwin,S.1233,WI,D
H001042,Mazie,Hirono,S.1270,HI,D
Y000064,Todd,Young,S.1257,IN,R
H000338,Orrin,Hatch,S.1248,UT,R
H001042,Mazie,Hirono,S.1246,HI,D
K000383,Angus,King,S.1232,ME,I
M000133,Edward,Markey,S.1256,MA,D
B001288,Cory,Booker,S.1258,NJ,D
M001169,Christopher,Murphy,S.1255,CT,D
N000032,Bill,Nelson,S.1234,FL,D
C001035,Susan,Collins,S.1264,ME,R
B001261,John,Barrasso,S.1250,WY,R
I000024,James,Inhofe,S.1266,OK,R
B001288,Cory,Booker,S.1263,NJ,D
S001181,Jeanne,Shaheen,S.1240,NH,D
C001035,Susan,Collins,S.1238,ME,R
T000250,John,Thune,S.1259,SD,R
S000770,Debbie,Stabenow,S.1254,MI,D
D000618,Steve,Daines,S.1268,MT,R
S000770,Debbie,Stabenow,S.1269,MI,D
F000062,Dianne,Feinstein,S.1272,CA,D
C000567,Thad,Cochran,S.1260,MS,R
B000575,Roy,Blunt,S.1273,MO,R
R000595,Marco,Rubio,S.1249,FL,R
B001267,Michael,Bennet,S.1271,CO,D
H000338,Orrin,Hatch,S.1247,UT,R
D000618,Steve,Daines,S.1282,MT,R
M000133,Edward,Markey,S.1265,MA,D
C001075,Bill,Cassidy,S.1261,LA,R
H000338,Orrin,Hatch,S.1253,UT,R
F000062,Dianne,Feinstein,S.1276,CA,D
D000563,Richard,Durbin,S.1262,IL,D
I000055,Johnny,Isakson,S.1274,GA,R
C000174,Thomas,Carper,S.1278,DE,D
P000603,Rand,Paul,S.1252,KY,R
C000880,Michael,Crapo,S.1279,ID,R
S001198,Dan,Sullivan,S.1289,AK,R
E000285,Michael,Enzi,S.1267,WY,R
H001076,Margaret,Hassan,S.1281,NH,D
F000444,Jeff,Flake,S.1287,AZ,R
S001198,Dan,Sullivan,S.1288,AK,R
H000338,Orrin,Hatch,S.1284,UT,R
M001176,Jeff,Merkley,S.1285,OR,D
M000133,Edward,Markey,S.1283,MA,D
H001061,John,Hoeven,S.1275,ND,R
B001236,John,Boozman,S.1277,AR,R
K000367,Amy,Klobuchar,S.1286,MN,D
S001184,Tim,Scott,S.1280,SC,R
D000563,Richard,Durbin,S.RES.179,IL,D
R000122,Jack,Reed,S.RES.182,RI,D
H001042,Mazie,Hirono,S.RES.183,HI,D
M000133,Edward,Markey,S.RES.180,MA,D
I000024,James,Inhofe,S.RES.181,OK,R
L000582,Ted,Lieu,H.CON.RES.63,CA,D
K000385,Robin,Kelly,H.RES.361,IL,D
D000610,Ted,Deutch,H.RES.358,FL,D
H001067,Richard,Hudson,H.RES.360,NC,R
O000170,Beto,O'Rourke,H.RES.366,TX,D
D000615,Jeffrey,Duncan,H.RES.357,SC,R
M001200,A.,McEachin,H.RES.362,VA,D
N000127,Rick,Nolan,H.RES.364,MN,D
N000147,Eleanor,Norton,H.RES.365,DC,D
W000804,Robert,Wittman,H.RES.369,VA,R
T000460,Mike,Thompson,H.RES.368,CA,D
T000460,Mike,Thompson,H.RES.367,CA,D
D000610,Ted,Deutch,H.RES.359,FL,D
N000127,Rick,Nolan,H.RES.363,MN,D
B001286,Cheri,Bustos,H.R.2673,IL,D
Y000033,Don,Young,H.R.2748,AK,R
B001286,Cheri,Bustos,H.R.2672,IL,D
Y000065,Ted,Yoho,H.R.2747,FL,R
K000380,Dan,Kildee,H.R.2698,MI,D
K000382,Ann,Kuster,H.R.2701,NH,D
C001109,Liz,Cheney,H.R.2661,WY,R
B001282,Andy,Barr,H.R.2651,KY,R
S001145,Jan,Schakowsky,H.R.2656,IL,D
C001077,Mike,Coffman,H.R.2652,CO,R
K000380,Dan,Kildee,H.R.2699,MI,D
S000185,Robert,Scott,H.R.15,VA,D
S000185,Robert,Scott,H.R.2650,VA,D
R000599,Raul,Ruiz,H.R.2728,CA,D
J000298,Pramila,Jayapal,H.R.2695,WA,D
R000599,Raul,Ruiz,H.R.2726,CA,D
M001184,Thomas,Massie,H.R.2657,KY,R
J000126,Eddie,Johnson,H.R.2653,TX,D
C001111,Charlie,Crist,H.R.2680,FL,D
K000382,Ann,Kuster,H.R.2700,NH,D
J000298,Pramila,Jayapal,H.R.2696,WA,D
L000563,Daniel,Lipinski,H.R.2704,IL,D
M001180,David,McKinley,H.R.2713,WV,R
R000592,Todd,Rokita,H.R.2725,IN,R
R000599,Raul,Ruiz,H.R.2727,CA,D
M001199,Brian,Mast,H.R.2712,FL,R
N000184,Kristi,Noem,H.R.2662,SD,R
S001200,Darren,Soto,H.R.2659,FL,D
P000597,Chellie,Pingree,H.R.2720,ME,D
C001084,David,Cicilline,H.R.2678,RI,D
L000580,Michelle,Lujan Grisham,H.R.2707,NM,D
P000523,David,Price,H.R.2722,NC,D
C001090,Matt,Cartwright,H.R.2675,PA,D
B001302,Andy,Biggs,H.R.2666,AZ,R
M001158,Kenny,Marchant,H.R.2663,TX,R
B001304,Anthony,Brown,H.R.2671,MD,D
R000604,Steve,Russell,H.R.2730,OK,R
L000569,Blaine,Luetkemeyer,H.R.2706,MO,R
P000599,Bill,Posey,H.R.2721,FL,R
L000586,Al,Lawson,H.R.2702,FL,D
R000576,C.A. Dutch,Ruppersberger,H.R.2729,MD,D
L000582,Ted,Lieu,H.R.2703,CA,D
W000798,Tim,Walberg,H.R.2664,MI,R
E000179,Eliot,Engel,H.R.2658,NY,D
C001072,André,Carson,H.R.2674,IN,D
D000615,Jeffrey,Duncan,H.R.2654,SC,R
P000594,Erik,Paulsen,H.R.2717,MN,R
P000608,Scott,Peters,H.R.2718,CA,D
W000813,Jackie,Walorski,H.R.2742,IN,R
D000096,Danny,Davis,H.R.2681,IL,D
L000580,Michelle,Lujan Grisham,H.R.2708,NM,D
C001091,Joaquín,Castro,H.R.2676,TX,D
W000187,Maxine,Waters,H.R.2744,CA,D
L000583,Barry,Loudermilk,H.R.2705,GA,R
B001298,Don,Bacon,H.R.2665,NE,R
M001187,Mark,Meadows,H.R.2714,NC,R
T000463,Michael,Turner,H.R.2739,OH,R
S001150,Adam,Schiff,H.R.2732,CA,D
D000620,John,Delaney,H.R.2683,MD,D
W000187,Maxine,Waters,H.R.2743,CA,D
E000297,Adriano,Espaillat,H.R.2686,NY,D
G000551,Raúl,Grijalva,H.R.2689,AZ,D
R000582,Phil,Roe,H.R.2723,TN,R
D000096,Danny,Davis,H.R.2682,IL,D
S001172,Adrian,Smith,H.R.2735,NE,R
S000480,Louise,Slaughter,H.R.2734,NY,D
C001080,Judy,Chu,H.R.2677,CA,D
P000597,Chellie,Pingree,H.R.2719,ME,D
S001201,Thomas,Suozzi,H.R.2736,NY,D
G000410,Gene,Green,H.R.2688,TX,D
H000324,Alcee,Hastings,H.R.2691,FL,D
K000380,Dan,Kildee,H.R.2697,MI,D
H001048,Duncan,Hunter,H.R.2693,CA,R
M000087,Carolyn,Maloney,H.R.2710,NY,D
B001304,Anthony,Brown,H.R.2670,MD,D
C001106,Ryan,Costello,H.R.2679,PA,R
M001198,Roger,Marshall,H.R.2711,KS,R
M000087,Carolyn,Maloney,H.R.2709,NY,D
B000574,Earl,Blumenauer,H.R.2667,OR,D
O000171,Tom,O'Halleran,H.R.2716,AZ,D
D000617,Suzan,DelBene,H.R.2685,WA,D
E000296,Dwight,Evans,H.R.2655,PA,D
W000819,Mark,Walker,H.R.2741,NC,R
T000472,Mark,Takano,H.R.2738,CA,D
W000800,Peter,Welch,H.R.2746,VT,D
S001190,Brad,Schneider,H.R.2733,IL,D
F000454,Bill,Foster,H.R.2687,IL,D
M001188,Grace,Meng,H.R.2715,NY,D
R000409,Dana,Rohrabacher,H.R.2724,CA,R
B000574,Earl,Blumenauer,H.R.2668,OR,D
P000609,Gary,Palmer,H.R.2660,AL,R
R000604,Steve,Russell,H.R.2731,OK,R
G000535,Luis,Gutiérrez,H.R.2690,IL,D
W000822,Bonnie,Watson Coleman,H.R.2745,NJ,D
B000574,Earl,Blumenauer,H.R.2669,OR,D
T000472,Mark,Takano,H.R.2737,CA,D
D000617,Suzan,DelBene,H.R.2684,WA,D
V000081,Nydia,Velázquez,H.R.2740,NY,D
G000563,Bob,Gibbs,H.J.RES.103,OH,R
L000582,Ted,Lieu,H.J.RES.104,CA,D
H001038,Brian,Higgins,H.R.2692,NY,D
A000367,Justin,Amash,H.J.RES.102,MI,R
I000056,Darrell,Issa,H.R.2694,CA,R
C001097,Tony,Cárdenas,H.RES.370,CA,D
J000126,Eddie,Johnson,H.RES.371,TX,D
H001077,Clay,Higgins,H.R.2751,LA,R
B001301,Jack,Bergman,H.R.2749,MI,R
V000130,Juan,Vargas,H.R.2760,CA,D
P000096,Bill,Pascrell,H.R.2756,NJ,D
F000454,Bill,Foster,H.R.2750,IL,D
M000312,Jim,McGovern,H.R.2754,MA,D
K000381,Derek,Kilmer,H.R.2753,WA,D
P000034,Frank,Pallone,H.R.2755,NJ,D
H001077,Clay,Higgins,H.R.2752,LA,R
R000597,Tom,Rice,H.R.2758,SC,R
V000130,Juan,Vargas,H.R.2761,CA,D
V000130,Juan,Vargas,H.R.2759,CA,D
Q000023,Mike,Quigley,H.R.2757,IL,D
L000562,Stephen,Lynch,H.R.2762,MA,D
B001257,Gus,Bilirakis,H.R.2765,FL,R
K000009,Marcy,Kaptur,H.R.2766,OH,D
T000470,Scott,Tipton,H.R.2768,CO,R
A000370,Alma,Adams,H.R.2764,NC,D
K000387,Steve,Knight,H.R.2763,CA,R
